record_id,source_table,webcam_id,image_url,llm_quality,llm_is_sunset,llm_is_sunrise,llm_confidence,llm_has_clouds,llm_color_palette,llm_obstruction,llm_time_of_day,llm_sky_coverage,llm_rating_explanation,llm_model,llm_provider,rated_at,human_calculated_rating,human_rating_count
5570,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/5962434625.jpg,0.62,True,False,0.75,True,Warm peachy-orange and cream tones with darker gray undertones,,golden_hour,mostly,"Dramatic billowing clouds with warm golden-orange illumination, though colors are somewhat muted and trees obstruct lower portion of view.",claude-sonnet-4-5,anthropic,2026-05-13T10:46:16.884992+00:00,,0
5572,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/34256306441.jpg,0.78,True,False,0.85,True,"Deep orange, golden yellow, amber with darker cloud layers",,golden_hour,full,Vivid orange and golden sky with dramatic layered clouds and the sun visible through atmospheric haze creating rich warm tones throughout.,claude-sonnet-4-5,anthropic,2026-05-13T10:46:36.839296+00:00,,0
5573,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/9318972697.jpg,0.45,True,False,0.75,True,Deep blue gradient fading to pale turquoise and peach near horizon,,blue_hour,full,"Subtle blue hour scene with minimal warm colors and scattered clouds, but lacks dramatic sunset vibrancy.",claude-sonnet-4-5,anthropic,2026-05-13T10:46:46.112036+00:00,,0
5574,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/7691986400.jpg,0.88,True,False,0.85,True,"Deep oranges, vibrant pinks, golden yellows transitioning to blue",,twilight,full,"Spectacular sunset with dramatic cloud formations, rich color gradients from warm oranges and pinks to deep blues, and excellent sky coverage creating a stunning twilight scene.",claude-sonnet-4-5,anthropic,2026-05-13T10:46:54.932642+00:00,,0
5575,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/14773721340.jpg,0.55,True,False,0.75,True,soft blue and white with warm golden-orange tones near horizon,,golden_hour,full,"Decent golden hour scene with textured clouds and warm light on buildings, but colors are relatively muted with limited dramatic intensity.",claude-sonnet-4-5,anthropic,2026-05-13T10:47:03.719979+00:00,,0
5576,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/8704959485.jpg,0.0,False,False,0.95,False,dark gray to brown gradient with stars visible,,night,full,This is a nighttime scene with stars visible and no sunset or sunrise colors present.,claude-sonnet-4-5,anthropic,2026-05-13T10:47:12.362306+00:00,,0
5577,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/7559848342.jpg,0.82,True,False,0.9,True,"Deep blue, pink, orange, and purple with golden highlights",,twilight,full,Dramatic clouds with vibrant pink and orange colors along the horizon beneath a rich blue sky create a striking twilight scene.,claude-sonnet-4-5,anthropic,2026-05-13T10:47:20.959398+00:00,,0
5578,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/8505777271.jpg,0.45,True,False,0.75,False,peachy orange fading to dusky pink,building,twilight,full,"Gentle peachy-orange gradient across the sky but lacking dramatic clouds or vivid colors, with construction cranes silhouetted against the twilight.",claude-sonnet-4-5,anthropic,2026-05-13T10:47:29.992837+00:00,,0
5579,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/7546995418.jpg,0.88,True,False,0.92,True,"Deep orange, red, purple, and dark blue",,twilight,mostly,Spectacular dramatic cumulonimbus clouds illuminated in brilliant orange and red hues against a purple-blue twilight sky.,claude-sonnet-4-5,anthropic,2026-05-13T10:47:38.945967+00:00,,0
5580,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/7180300135.jpg,0.55,True,False,0.75,False,"golden yellow, warm amber, pale sky",,golden_hour,full,Decent golden hour scene with warm sunburst through trees but limited dramatic color variation in the sky.,claude-sonnet-4-5,anthropic,2026-05-13T10:47:47.069697+00:00,,0
5581,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/14788706628.jpg,0.0,False,False,0.95,True,uniform blue sky with white wispy clouds,,day,full,"Clear daytime sky with no sunset or sunrise colors visible, only blue sky and white clouds.",claude-sonnet-4-5,anthropic,2026-05-13T10:47:55.381289+00:00,,0
5582,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/26604986313.jpg,0.0,False,False,0.95,False,"sepia monochrome, no natural colors visible",,unclear,partial,"This is a sepia-toned or heavily filtered image with no visible sunset/sunrise colors, appearing as a vintage photograph rather than a natural sky scene.",claude-sonnet-4-5,anthropic,2026-05-13T10:48:04.513656+00:00,,0
5583,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/15687702258.jpg,0.45,True,False,0.75,False,soft pink and purple gradient fading to deep blue,,blue_hour,mostly,"Gentle twilight colors with a subtle pink-purple gradient near the horizon, but lacking dramatic clouds or vivid saturation.",claude-sonnet-4-5,anthropic,2026-05-13T10:48:13.442684+00:00,,0
5584,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/9255598644.jpg,0.55,True,False,0.75,True,Deep blue transitioning to orange and yellow near horizon,,blue_hour,full,"Moderate sunset colors with orange-yellow glow at horizon and blue hour sky, but colors are somewhat muted and not particularly dramatic.",claude-sonnet-4-5,anthropic,2026-05-13T10:48:21.654115+00:00,,0
5585,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/28059879537.jpg,0.78,True,False,0.85,True,"Pink, purple, peach, and lavender with soft blue tones",,twilight,mostly,"Vivid pink and purple hues illuminate dramatic clouds across most of the sky, with beautiful color reflection on the water below.",claude-sonnet-4-5,anthropic,2026-05-13T10:48:30.400311+00:00,,0
5586,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/22300655759.jpg,0.0,False,False,0.95,False,black sky with scattered city lights,,night,full,"Complete nighttime scene with no visible sunset or sunrise colors, only darkness and city lights below.",claude-sonnet-4-5,anthropic,2026-05-13T10:48:38.069498+00:00,,0
5587,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/41810724940.jpg,0.35,True,False,0.75,False,pale blue and soft pink gradient,,blue_hour,partial,"Subtle twilight colors with a gentle blue-pink gradient, but minimal dramatic color or cloud interest, and sky view is partially blocked by bare trees and buildings.",claude-sonnet-4-5,anthropic,2026-05-13T10:48:47.185537+00:00,,0
5588,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/22600870992.jpg,0.72,True,False,0.85,True,"Orange, peach, and golden yellow with gray-blue clouds",,golden_hour,full,"Vivid orange and golden streaks illuminate layered clouds across the horizon over water, creating a dramatic coastal sunset scene.",claude-sonnet-4-5,anthropic,2026-05-13T10:48:56.160070+00:00,,0
5589,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/9321766434.jpg,0.45,True,False,0.75,True,Deep blue gradient transitioning to pale yellow and peach near horizon,,blue_hour,full,"Subtle twilight colors with minimal warmth and scattered clouds, but lacks the vivid oranges and pinks of a dramatic sunset.",claude-sonnet-4-5,anthropic,2026-05-13T10:49:05.083248+00:00,,0
5590,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23375900173.jpg,0.82,True,False,0.85,True,"Deep orange, golden yellow, amber with hints of purple-gray",,golden_hour,full,"Dramatic golden-orange sky with layered clouds and brilliant sun at horizon creating rich, warm tones throughout the frame.",claude-sonnet-4-5,anthropic,2026-05-13T10:49:13.943890+00:00,,0
5591,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/13576861725.jpg,0.88,True,False,0.92,True,"Deep purples, vibrant oranges, soft pinks, and golden yellows",,golden_hour,full,Spectacular dramatic storm clouds illuminated with intense orange and purple hues creating a stunning contrast across the entire sky.,claude-sonnet-4-5,anthropic,2026-05-13T10:49:22.576045+00:00,,0
5592,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/47295128832.jpg,0.0,False,False,0.95,True,dark olive green and brown with heavy cloud cover,,night,full,This is a nighttime scene with artificial lighting illuminating the buildings and no sunset or sunrise colors visible in the sky.,claude-sonnet-4-5,anthropic,2026-05-13T10:49:31.585474+00:00,,0
5593,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/29009481650.jpg,0.55,True,False,0.75,True,Soft blue and gray with subtle pink and orange tones near the horizon,,blue_hour,full,"Moderate blue hour scene with dramatic clouds but muted colors, showing some warm tones on the horizon and reflected in the water.",claude-sonnet-4-5,anthropic,2026-05-13T10:49:40.489022+00:00,,0
5594,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/32141865737.jpg,0.0,False,False,0.95,False,dark orange-brown from light pollution,,night,full,"This is a nighttime city scene with artificial light pollution creating an orange glow, not a natural sunset or sunrise.",claude-sonnet-4-5,anthropic,2026-05-13T10:49:48.687568+00:00,,0
5595,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/32655946031.jpg,0.72,True,True,0.85,True,warm golden-orange horizon transitioning to deep blue twilight sky,,blue_hour,full,Vivid golden-orange glow at the horizon with dramatic cloud formations and beautiful blue hour tones across a winter landscape.,claude-sonnet-4-5,anthropic,2026-05-13T10:49:57.903334+00:00,,0
5596,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/26501798569.jpg,0.82,True,False,0.85,True,"Deep orange, coral pink, purple, and blue gradient",,twilight,full,Dramatic gradient from deep orange through pink to purple-blue with layered clouds and striking silhouetted branches creating excellent composition.,claude-sonnet-4-5,anthropic,2026-05-13T10:50:06.711245+00:00,,0
5597,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49394921528.jpg,0.78,True,False,0.85,True,"golden yellow, amber, and gray with dramatic cloud formations",,golden_hour,full,Dramatic golden and amber clouds with strong backlighting create a striking silhouette of the bare tree against a moody sky.,claude-sonnet-4-5,anthropic,2026-05-13T10:50:15.749820+00:00,,0
5598,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/25254273527.jpg,0.88,True,True,0.92,False,"warm pink, orange, and golden hues with purple-pink sky",,golden_hour,partial,Spectacular golden hour light bathing dramatic badlands formations in rich orange and pink tones with a beautiful pastel sky gradient.,claude-sonnet-4-5,anthropic,2026-05-13T10:50:24.117900+00:00,,0
5599,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49236522953.jpg,0.55,True,False,0.75,True,"Muted peach, gray, and soft amber tones",,golden_hour,full,Moderate golden hour colors with overcast clouds creating subtle warm tones but lacking vivid saturation and dramatic color range.,claude-sonnet-4-5,anthropic,2026-05-13T10:50:33.130173+00:00,,0
5600,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49920538512.jpg,0.0,False,False,0.95,False,blue sky with minimal cloud coverage,,day,partial,"Clear daytime scene with no sunset or sunrise colors visible, just normal daylight conditions.",claude-sonnet-4-5,anthropic,2026-05-13T10:50:41.786088+00:00,,0
5601,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49483444882.jpg,0.82,True,False,0.85,True,"Deep blue, purple, orange, golden yellow with pink highlights",,golden_hour,full,Dramatic layered clouds with rich golden and purple tones stretching across the entire sky create a striking sunset scene.,claude-sonnet-4-5,anthropic,2026-05-13T10:50:50.744799+00:00,,0
5602,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/31052260975.jpg,0.88,True,False,0.92,True,"Deep oranges, fiery reds, soft pinks, and purple-gray clouds",,twilight,full,Spectacular sunset with dramatic cloud formations displaying vibrant oranges and reds reflected beautifully in the wet sand below.,claude-sonnet-4-5,anthropic,2026-05-13T10:50:59.780980+00:00,,0
5603,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/48632385136.jpg,0.88,True,False,0.85,True,"Golden orange, warm yellow, deep blue",,golden_hour,partial,Spectacular golden hour light dramatically illuminating the rock formations with rich orange and yellow tones against dramatic clouds and blue sky.,claude-sonnet-4-5,anthropic,2026-05-13T10:51:09.072751+00:00,,0
5604,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/47998690211.jpg,0.72,True,False,0.85,True,"pink, purple, and peach tones",,golden_hour,partial,"Vivid pink and purple sky with dramatic clouds visible above the treeline, creating a good quality sunset scene.",claude-sonnet-4-5,anthropic,2026-05-13T10:51:17.611928+00:00,,0
5605,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49715454458.jpg,0.72,True,False,0.85,True,"Warm peach, amber, and soft orange tones with blue-gray clouds",,golden_hour,full,"Dramatic cloud formations with warm golden and peach tones spread across the entire sky, creating a vivid and atmospheric scene.",claude-sonnet-4-5,anthropic,2026-05-13T10:51:28.015971+00:00,,0
5606,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/37874919951.jpg,0.0,False,False,0.95,True,pale gray and white overcast,,day,full,"Overcast daytime sky with no visible sun, warm colors, or golden/blue hour lighting characteristic of sunrise or sunset.",claude-sonnet-4-5,anthropic,2026-05-13T10:51:36.517028+00:00,,0
5607,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/48185510681.jpg,0.88,True,False,0.85,True,"golden orange, yellow, pink, and deep blue with dramatic cloud formations",,golden_hour,full,"Spectacular sunset with vibrant golden-orange hues, dramatic illuminated clouds, and beautiful reflection in the water creating a stunning panoramic scene.",claude-sonnet-4-5,anthropic,2026-05-13T10:51:45.526467+00:00,,0
5608,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49586780156.jpg,0.72,True,False,0.85,False,Deep blue transitioning to vibrant orange and yellow at the horizon,,blue_hour,mostly,"Clear gradient from deep blue to vivid orange-yellow at horizon with city lights emerging, creating a striking twilight scene.",claude-sonnet-4-5,anthropic,2026-05-13T10:51:54.380131+00:00,,0
5609,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/30853884323.jpg,0.78,True,True,0.85,False,"Deep orange, amber, and golden yellow transitioning to pale blue",,golden_hour,mostly,"Rich golden and orange hues illuminate the sky and reflect beautifully on the calm water, creating a warm, vivid scene with excellent color saturation.",claude-sonnet-4-5,anthropic,2026-05-13T10:52:04.780653+00:00,,0
5610,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51738209483.jpg,0.0,False,False,0.95,True,dark blue and gray storm clouds,,day,full,"No sunset or sunrise colors visible, only dark stormy clouds during daytime with no warm tones in the sky.",claude-sonnet-4-5,anthropic,2026-05-13T10:52:13.810044+00:00,,0
5611,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51331287792.jpg,0.88,True,False,0.92,True,"Deep blue sky with orange, gold, and pink illuminated clouds",,twilight,full,Spectacular dramatic clouds with vivid orange and gold illumination spreading across a deep blue sky over a mountain lake silhouette.,claude-sonnet-4-5,anthropic,2026-05-13T10:52:22.701478+00:00,,0
5612,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52565086568.jpg,0.72,True,False,0.85,True,"golden yellow, soft orange, pale blue, and gray",,golden_hour,full,Vivid golden light breaking through dramatic clouds with beautiful reflections on the calm water surface.,claude-sonnet-4-5,anthropic,2026-05-13T10:52:31.812417+00:00,,0
5613,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52770060240.jpg,0.05,False,False,0.9,True,"gray, blue, muted tones",,day,full,Overcast daytime scene with no visible sun and minimal color in the gray-blue sky.,claude-sonnet-4-5,anthropic,2026-05-13T10:52:40.414965+00:00,,0
5614,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52861418654.jpg,0.55,True,False,0.75,True,"soft pink, lavender, and blue tones",,twilight,full,"Decent twilight scene with soft pastel colors and wispy clouds, though lacking intense vivid hues for a higher rating.",claude-sonnet-4-5,anthropic,2026-05-13T10:52:49.117382+00:00,,0
5615,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/42067839445.jpg,0.0,False,False,0.95,False,"pale blue-gray, misty white",fog,day,partial,"No sunset or sunrise visible, only foggy forest scene with diffused daylight and no warm colors.",claude-sonnet-4-5,anthropic,2026-05-13T10:52:58.109124+00:00,,0
5616,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/33683742948.jpg,0.0,False,False,1.0,False,clear light blue,,day,partial,"Clear daytime sky with no sunset or sunrise colors visible, only a red flower in the foreground.",claude-sonnet-4-5,anthropic,2026-05-13T10:53:06.787996+00:00,,0
5617,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51770919848.jpg,0.88,True,False,0.85,True,"Deep blues, golden yellows, orange, and purple-gray",,twilight,full,"Dramatic layered clouds with vibrant golden-orange horizon light contrasting against rich blue sky, creating a spectacular coastal twilight scene.",claude-sonnet-4-5,anthropic,2026-05-13T10:53:15.331539+00:00,,0
5618,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/53084431801.jpg,0.88,True,False,0.85,True,"golden orange, warm amber, deep browns with dramatic gray-blue clouds",,golden_hour,full,"Spectacular golden sunset with dramatic cloud formations, perfect reflection on calm water, and rich warm tones throughout the entire sky.",claude-sonnet-4-5,anthropic,2026-05-13T10:53:23.831804+00:00,,0
5619,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52264697275.jpg,0.88,True,False,0.85,True,"Deep orange, red, and amber with gradient to darker crimson",,golden_hour,full,Spectacular gradient from fiery orange to deep red across the entire sky with dramatic cloud layers and perfect reflections on calm water.,claude-sonnet-4-5,anthropic,2026-05-13T10:53:32.187056+00:00,,0
5620,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/29797024103.jpg,0.72,True,True,0.85,True,"soft golden yellows, warm oranges, and cool gray-blues",fog,golden_hour,partial,"Golden hour light illuminates autumn foliage with warm tones and soft clouds, though fog partially obscures the scene and sky detail is limited.",claude-sonnet-4-5,anthropic,2026-05-13T10:53:41.011744+00:00,,0
5621,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/24283092388.jpg,0.25,True,False,0.7,True,"pale gray, muted white, soft yellow",fog,twilight,partial,"Heavily obscured by fog with only a faint pale glow visible through thick haze, minimal color present.",claude-sonnet-4-5,anthropic,2026-05-13T10:53:50.200104+00:00,,0
5622,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52888292956.jpg,0.78,True,False,0.85,True,"soft pink, lavender, and blue with warm peachy tones",,golden_hour,full,"Beautiful pastel sky with pink and blue hues perfectly complementing the cherry blossoms, creating a dreamy atmospheric scene with good color saturation.",claude-sonnet-4-5,anthropic,2026-05-13T10:53:59.774124+00:00,,0
5623,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51908947878.jpg,0.88,True,False,0.85,True,"Deep pink, magenta, purple, and violet with streaking clouds",,twilight,full,Spectacular vivid pink and purple sky with dramatic streaking clouds creating an intensely colorful twilight scene across the entire frame.,claude-sonnet-4-5,anthropic,2026-05-13T10:54:10.730228+00:00,,0
5624,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/27837470772.jpg,0.0,False,False,1.0,False,green with iridescent rainbow reflections,,day,partial,"This is a macro photograph of a soap bubble on a leaf with reflected scenery, not a sunset or sunrise image.",claude-sonnet-4-5,anthropic,2026-05-13T10:54:19.400672+00:00,,0
5625,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/50644076641.jpg,0.72,True,False,0.75,True,warm golden orange and amber tones with dark blue-gray storm clouds,,golden_hour,partial,Dramatic golden light illuminating bare birch trees against dark storm clouds creates striking contrast and warm autumn colors.,claude-sonnet-4-5,anthropic,2026-05-13T10:54:28.714517+00:00,,0
5626,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52651994100.jpg,0.88,True,False,0.85,True,"intense orange, red, yellow with purple-gray clouds",,twilight,full,Spectacular display of fiery orange and red clouds with brilliant yellow horizon creating a dramatic winter sunset scene.,claude-sonnet-4-5,anthropic,2026-05-13T10:54:38.121457+00:00,,0
5627,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51977704282.jpg,0.0,False,False,1.0,False,"pale blue, clear sky",,day,full,"Clear daytime sky with no sunset or sunrise colors, just a bird perched on a post.",claude-sonnet-4-5,anthropic,2026-05-13T10:54:45.979417+00:00,,0
5628,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/30267454722.jpg,0.72,True,False,0.85,True,"Orange, pink, purple, and blue with golden highlights",,golden_hour,full,Vivid orange and pink clouds stretch across the sky with dramatic cloud formations and warm golden tones reflecting on the water.,claude-sonnet-4-5,anthropic,2026-05-13T10:54:55.196625+00:00,,0
5629,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/28837732176.jpg,0.72,True,False,0.85,True,Deep orange and yellow at horizon transitioning to dark blue and purple clouds above,building,twilight,mostly,"Vivid orange-yellow glow at horizon with dramatic dark blue clouds above, though partially obstructed by buildings.",claude-sonnet-4-5,anthropic,2026-05-13T10:55:04.503161+00:00,,0
5630,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/14912336536.jpg,0.92,True,False,0.95,True,"vibrant orange, red, pink, and purple with blue undertones",,golden_hour,full,"Spectacular sunset with intensely vibrant orange and red clouds spreading across the entire sky, creating dramatic silhouettes and reflections.",claude-sonnet-4-5,anthropic,2026-05-13T10:55:12.991948+00:00,,0
5631,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/50017816458.jpg,0.88,True,False,0.85,False,"Deep orange, golden yellow, amber with dark silhouettes",,golden_hour,full,"Spectacular golden-orange sky with brilliant sun reflection on water creating a dramatic, richly saturated scene with perfect silhouettes.",claude-sonnet-4-5,anthropic,2026-05-13T10:55:22.001139+00:00,,0
5632,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/50351628532.jpg,0.72,True,False,0.85,True,golden orange and deep blue,,golden_hour,full,Vivid golden orange band beneath dramatic dark blue storm clouds with beautiful reflection on calm water.,claude-sonnet-4-5,anthropic,2026-05-13T10:55:30.563755+00:00,,0
5633,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/36878141164.jpg,0.0,False,False,0.95,True,overcast gray and white clouds,,day,partial,"Overcast daytime scene with no visible sunset or sunrise colors, only gray clouds.",claude-sonnet-4-5,anthropic,2026-05-13T10:55:39.409259+00:00,,0
5634,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52955817665.jpg,0.82,True,False,0.85,True,Deep blue transitioning to golden orange and pink near horizon,,golden_hour,full,Dramatic wispy cirrus clouds with rich golden and orange hues spreading across a deep blue sky create a striking sunset scene.,claude-sonnet-4-5,anthropic,2026-05-13T10:55:48.522663+00:00,,0
5635,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/26787317759.jpg,0.65,True,False,0.75,False,"purple, pink, and blue gradient",rain on lens,blue_hour,partial,"Moderate purple and pink glow with blue hour tones, but view partially obstructed by water droplets on lens and limited sky visibility.",claude-sonnet-4-5,anthropic,2026-05-13T10:55:57.298711+00:00,,0
5636,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/24465894927.jpg,0.0,False,False,0.95,False,pale gray-blue overcast,,day,full,"Overcast daytime sky with no visible sun, warm colors, or sunset/sunrise characteristics.",claude-sonnet-4-5,anthropic,2026-05-13T10:56:05.857724+00:00,,0
5637,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49804164543.jpg,0.72,True,False,0.85,True,"soft yellow, pink, blue, and purple pastels",,golden_hour,full,"Beautiful golden hour light with pastel clouds and warm illumination on the historic buildings, creating a picturesque scene.",claude-sonnet-4-5,anthropic,2026-05-13T10:56:15.038648+00:00,,0
5638,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49598390718.jpg,0.78,True,True,0.85,False,Deep orange transitioning to purple and blue gradient,,twilight,full,Rich gradient from vibrant orange at horizon through purple to blue creates a striking twilight scene with excellent color saturation and clear reflections on the frozen lake.,claude-sonnet-4-5,anthropic,2026-05-13T10:56:24.295403+00:00,,0
5639,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52431309250.jpg,0.72,True,False,0.85,True,"Soft pink, purple, and blue tones with warm golden horizon",,blue_hour,mostly,"Beautiful blue hour scene with pastel pink and purple clouds, warm lamplight, and good color gradation across the sky.",claude-sonnet-4-5,anthropic,2026-05-13T10:56:32.864240+00:00,,0
5640,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/3936005401.jpg,0.78,True,True,0.85,True,Deep blue sky transitioning to golden orange and yellow near the horizon,,golden_hour,full,"Vivid golden sun with dramatic starburst effect reflecting perfectly in still water, creating a mirror image with rich blue and orange gradient sky.",claude-sonnet-4-5,anthropic,2026-05-13T10:56:41.688144+00:00,,0
5641,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/38222953012.jpg,0.0,False,False,0.95,False,clear blue sky,,day,mostly,"Clear daytime scene with blue sky and autumn foliage, no sunset or sunrise colors present.",claude-sonnet-4-5,anthropic,2026-05-13T10:56:50.682779+00:00,,0
5642,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51034148793.jpg,0.88,True,False,0.92,True,"Deep orange, golden yellow, and red with darker cloud silhouettes",,golden_hour,mostly,"Spectacular sunset with brilliant golden sun, dramatic layered clouds, and rich orange-to-red gradient reflecting beautifully on the ocean water.",claude-sonnet-4-5,anthropic,2026-05-13T10:56:59.588803+00:00,,0
5643,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/36444830233.jpg,0.72,True,False,0.75,False,gradient from deep purple-blue to lighter blue with vibrant orange-red flower,,twilight,full,"Clear twilight sky with beautiful blue-purple gradient suggesting recent sunset, though most dramatic colors have faded and focus is on the backlit flower rather than sky colors.",claude-sonnet-4-5,anthropic,2026-05-13T10:57:09.611322+00:00,,0
5644,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/1792557893.jpg,0.0,False,False,0.95,False,pale gray-blue overcast,,day,full,"Overcast daytime scene with no visible sun, sunset, or sunrise colors present.",claude-sonnet-4-5,anthropic,2026-05-13T10:57:18.330817+00:00,,0
5645,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51296734722.jpg,0.88,True,False,0.85,True,"Deep purples, vibrant pinks, oranges, and blues",,twilight,full,"Spectacular dramatic clouds with rich pink, purple, and orange hues spreading across the entire sky in sweeping patterns.",claude-sonnet-4-5,anthropic,2026-05-13T10:57:26.421294+00:00,,0
